NERC,Date,max_customer,daily_ci,daily_ci_3day_avg,customer_minutes
NPCC,2021-10-23,13925,15982,24998,1920885
NPCC,2021-10-24,23458,25926,25756,2803275
NPCC,2021-10-25,27960,35360,72651.6666666667,4241190
NPCC,2021-10-26,105614,156669,809085.666666667,19352850
NPCC,2021-10-27,1201061,2235228,916226.666666667,620983050
NPCC,2021-10-28,430110,356783,884226.333333333,354399900
NPCC,2021-10-29,207469,60668,154653.666666667,203625360
NPCC,2021-10-30,125335,46510,64809.3333333333,83444010
NPCC,2021-10-31,73377,87250,63033.6666666667,17538480
NPCC,2021-11-01,43711,55341,53982.6666666666,5766420
NPCC,2021-11-02,15146,19357,37504.3333333333,1726980
NPCC,2021-11-03,32863,37815,26678,3243765
NPCC,2021-11-04,19264,22862,25202,2050950
NPCC,2021-11-05,11612,14929,18010.3333333333,1497225
NPCC,2021-11-06,13526,16240,15299.3333333333,1608330
NPCC,2021-11-07,11710,14729,18182,1749705
NPCC,2021-11-08,21060,23577,17977.3333333333,2932470
NPCC,2021-11-09,13841,15626,20827.6666666667,3220050
NPCC,2021-11-10,18461,23280,21663.3333333333,3101880
NPCC,2021-11-11,21333,26084,76691.6666666667,2218935
NPCC,2021-11-12,126562,180711,104181,22384245
NPCC,2021-11-13,76338,105748,104725.666666667,17491155
NPCC,2021-11-14,28854,27718,54881.3333333333,9405090
NPCC,2021-11-15,27495,31178,25454.3333333333,3188955
NPCC,2021-11-16,14708,17467,23014.6666666667,1994670
NPCC,2021-11-17,15996,20399,20777,2065950
NPCC,2021-11-18,18982,24465,23060.6666666667,1831845
NPCC,2021-11-19,19682,24318,23891.3333333333,2555625
NPCC,2021-11-20,19525,22891,22634.6666666667,2036745
NPCC,2021-11-21,15745,20695,21908,2329740
NPCC,2021-11-22,17021,22138,25733.6666666667,2417175
NPCC,2021-11-23,27424,34368,24182.3333333333,2199390
NPCC,2021-11-24,12295,16041,21740,1585215
NPCC,2021-11-25,11883,14811,21316.6666666667,1345350
NPCC,2021-11-26,25139,33098,32819.6666666667,3570570
NPCC,2021-11-27,40708,50550,32114.3333333333,10376925
NPCC,2021-11-28,10955,12695,25115.3333333333,1329300
NPCC,2021-11-29,10014,12101,17853,1337955
NPCC,2021-11-30,25506,28763,22233,2329365
NPCC,2021-12-01,22496,25835,38017.6666666667,2635620
NPCC,2021-12-02,47975,59455,56651,7138110
NPCC,2021-12-03,72742,84663,54428.6666666667,14676615
NPCC,2021-12-04,16060,19168,42662,1719735
NPCC,2021-12-05,21401,24155,85258.3333333334,2422425
NPCC,2021-12-06,147130,212452,98944,23242770
NPCC,2021-12-07,90780,60225,99912,19317540
NPCC,2021-12-08,20722,27059,33436,2494065
NPCC,2021-12-09,11760,13024,22398,1515465
NPCC,2021-12-10,22745,27111,168340.666666667,4383000
NPCC,2021-12-11,309436,464887,219272.666666667,69836130
NPCC,2021-12-12,282315,165820,218775.666666667,157599255
NPCC,2021-12-13,50762,25620,73951.3333333333,33717240
NPCC,2021-12-14,26878,30414,26223,5705595
NPCC,2021-12-15,17880,22635,33677,2919690
NPCC,2021-12-16,37725,47982,58354.3333333333,3709950
NPCC,2021-12-17,85167,104446,61418,11317020
NPCC,2021-12-18,27424,31826,55755,2715480
NPCC,2021-12-19,24968,30993,27064.6666666667,3502260
NPCC,2021-12-20,14546,18375,22747,1742070
NPCC,2021-12-21,15619,18873,33495.3333333333,1778640
NPCC,2021-12-22,48564,63238,37766,4228515
NPCC,2021-12-23,28695,31187,36700.6666666667,1716630
NPCC,2021-12-24,14168,15677,27509,1489335
NPCC,2021-12-25,29381,35663,24540,3471405
NPCC,2021-12-26,22738,22280,27833.6666666667,2751045
NPCC,2021-12-27,22039,25558,27178.3333333333,2156895
NPCC,2021-12-28,31286,33697,25102.6666666667,2113845
NPCC,2021-12-29,14740,16053,20428.6666666667,874185
NPCC,2021-12-30,8164,11536,9758.33333333333,765555
NPCC,2021-12-31,1449,1686,16539.3333333333,106590
NPCC,2022-01-01,31144,36396,26271,4042140
NPCC,2022-01-02,36425,40731,34904.6666666667,4431915
NPCC,2022-01-03,27783,27587,29008.6666666667,3262725
NPCC,2022-01-04,15736,18708,23217.3333333333,1469160
NPCC,2022-01-05,19483,23357,23016,2548230
NPCC,2022-01-06,24392,26983,26131.3333333333,3005610
NPCC,2022-01-07,19293,28054,25158.3333333333,2884905
NPCC,2022-01-08,16946,20438,28139.6666666667,2929950
NPCC,2022-01-09,31576,35927,29297.6666666667,4484175
NPCC,2022-01-10,23438,31528,31699.6666666667,3092190
NPCC,2022-01-11,25141,27644,27908.6666666667,2585760
NPCC,2022-01-12,21601,24554,26223,2708760
NPCC,2022-01-13,23250,26471,30024,2217255
NPCC,2022-01-14,25643,39047,43852.3333333333,3688875
NPCC,2022-01-15,55934,66039,49808.6666666667,8884725
NPCC,2022-01-16,38793,44340,101332.666666667,5853150
NPCC,2022-01-17,132201,193619,91193.3333333334,29391915
NPCC,2022-01-18,26943,35621,89695.3333333333,3269670
NPCC,2022-01-19,35875,39846,34778.3333333333,2809410
NPCC,2022-01-20,22498,28868,26973.3333333333,2787555
NPCC,2022-01-21,9586,12206,24396.6666666667,1621440
NPCC,2022-01-22,25623,32116,18678,3283950
NPCC,2022-01-23,9961,11712,25149.3333333333,1603590
NPCC,2022-01-24,23333,31620,20120.3333333333,2783595
NPCC,2022-01-25,12683,17029,19190.6666666667,1831125
NPCC,2022-01-26,8543,8923,28349.6666666666,1021395
NPCC,2022-01-27,54311,59097,25522.3333333334,4469325
NPCC,2022-01-28,6851,8547,109539.333333333,744015
NPCC,2022-01-29,206034,260974,99842.3333333333,99668040
NPCC,2022-01-30,99874,30006,107049.333333333,64872630
NPCC,2022-01-31,26282,30168,27388.6666666667,3353970
NPCC,2022-02-01,19983,21992,26718.6666666667,2732505
NPCC,2022-02-02,23019,27996,36178.3333333333,3575370
NPCC,2022-02-03,46534,58547,80023.6666666667,7672440
NPCC,2022-02-04,112759,153528,83171.3333333334,68171535
NPCC,2022-02-05,72750,37439,71774.6666666667,61084920
NPCC,2022-02-06,45001,24357,29624,32078715
NPCC,2022-02-07,25585,27076,34227.3333333334,11953725
NPCC,2022-02-08,42828,51249,35055,6140520
NPCC,2022-02-09,23658,26840,35781,2752170
NPCC,2022-02-10,21141,29254,29218.6666666667,2528325
NPCC,2022-02-11,26206,31562,25961.3333333333,3441000
NPCC,2022-02-12,18666,17068,23277,1806975
NPCC,2022-02-13,17593,21201,18911.6666666667,1767585
NPCC,2022-02-14,14448,18466,18864.6666666667,2048415
NPCC,2022-02-15,14447,16927,24406.6666666667,1737885
NPCC,2022-02-16,32644,37827,40687,3151185
NPCC,2022-02-17,53608,67307,125149.666666667,7469535
NPCC,2022-02-18,171442,270315,126071.666666667,44107635
NPCC,2022-02-19,32859,40593,110688.666666667,4732935
